"Supabase_Project_Ref","Schema","Table","Purpose","Key_Columns","Row_Count","RLS_Enabled","Schema_File_Path","Used_By_Module"
"pcrjmlpuqsbocqfwoxod","compliance","risks","UNKNOWN","PK:id|FK:client_id,org_id,owner_id","27","TRUE","src/lib/db/schema.ts:3577","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","sales_commission_accruals","Append-only commission ledger","PK:id|FK:sales_commission_plan_id,sales_partner_id","0","TRUE","src/lib/db/schema.ts:9849","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","sales_commission_plans","UNKNOWN","PK:id|FK:created_by_id","7","TRUE","src/lib/db/schema.ts:9826","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","sales_partners","UNKNOWN","PK:id|FK:created_by_id","0","TRUE","src/lib/db/schema.ts:9764","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","sales_referral_links","UNKNOWN","PK:id|FK:sales_partner_id","0","TRUE","src/lib/db/schema.ts:9786","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","sales_referrals","One row per referred prospect with signup context","PK:id|FK:sales_partner_id,sales_referral_link_id","0","TRUE","src/lib/db/schema.ts:9807","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","saved_reports","Saved report queries run by the service layer","PK:id|FK:org_id,owned_by_id","2","TRUE","src/lib/db/schema.ts:5043","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","scoped_delegations","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:2133","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","screen_definitions","UNKNOWN","PK:id","16","TRUE","src/lib/db/schema.ts:13513","src/lib/screens"
"pcrjmlpuqsbocqfwoxod","compliance","screen_drafts","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:13537","src/lib/screens"
"pcrjmlpuqsbocqfwoxod","compliance","sebi_compliance_items","SEBI items gated by org entity type","PK:id|FK:client_id,org_id","0","TRUE","src/lib/db/schema.ts:3598","api/sebi/route.ts"
"pcrjmlpuqsbocqfwoxod","compliance","secretarial_audits","UNKNOWN","PK:id|FK:client_id,org_id","0","TRUE","src/lib/db/schema.ts:3328","api/secretarial-audit/route.ts"
"pcrjmlpuqsbocqfwoxod","compliance","shared_pool_allocations","Platform-operational AI capacity pool allocations","PK:id|FK:customer_model_config_id,lender_org_id","0","TRUE","src/lib/db/schema.ts:2249","api/settings/model-config"
"pcrjmlpuqsbocqfwoxod","compliance","sla_policies","UNKNOWN","PK:id|FK:business_hours_schedule_id,org_id,team_id","0","TRUE","src/lib/db/schema.ts:6041","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","source_object","Single capture table for every ingested artefact","PK:id","1","TRUE","src/lib/db/schema.ts:13672","src/lib/crr"
"pcrjmlpuqsbocqfwoxod","compliance","sso_configurations","SAML SSO configuration per org","PK:id|FK:org_id","0","TRUE","src/lib/db/schema.ts:8599","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","stage0_sources","Multi-org stage-0 membership","PK:id","0","TRUE","src/lib/db/schema.ts:309","api/stage0/inbox"
"pcrjmlpuqsbocqfwoxod","compliance","submissions","UNKNOWN","PK:id","50","TRUE","src/lib/db/schema.ts:13356","src/lib/pipeline"
"pcrjmlpuqsbocqfwoxod","compliance","subscription_plans","UNKNOWN","PK:id","8","TRUE","src/lib/db/schema.ts:211","src/lib/ai-router"
"pcrjmlpuqsbocqfwoxod","compliance","support_sessions","Audited act-on-behalf-of-customer sessions","PK:id|FK:initiated_by_user_id,target_org_id","0","TRUE","src/lib/db/schema.ts:13079","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","task_agent_executions","UNKNOWN","PK:id|FK:task_execution_plan_id,worker_agent_id","3","TRUE","src/lib/db/schema.ts:1434","api/ai/team"
"pcrjmlpuqsbocqfwoxod","compliance","task_assignees","Multiple task responsibility rows","PK:id|FK:task_id","0","TRUE","src/lib/db/schema.ts:1416","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","task_chat_messages","UNKNOWN","PK:id|FK:task_id","1927","TRUE","src/lib/db/schema.ts:1470","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","task_execution_plan","UNKNOWN","PK:id|FK:task_id,worker_agent_id","3885","TRUE","src/lib/db/schema.ts:1424","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","task_execution_traces","Lifecycle trace of user-initiated AI actions","PK:id","0","TRUE","src/lib/db/schema.ts:1656","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","task_reflections","Universal reflection records after task runs","PK:id","18","TRUE","src/lib/db/schema.ts:1831","src/lib/loops"
"pcrjmlpuqsbocqfwoxod","compliance","tasks","Task system core; pgvector col managed in raw SQL","PK:id|FK:assigned_by_id,assistant_id,project_id","1917","TRUE","src/lib/db/schema.ts:1355","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","tenant_ai_config","BYO AI model config per tenant","PK:id|FK:org_id","0","TRUE","src/lib/db/schema.ts:2204","api/settings/tenant-ai-config"
"pcrjmlpuqsbocqfwoxod","compliance","tenant_memory_profile","UNKNOWN","PK:org_id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","compliance","ticket_escalation_events","Idempotency log, one row per (ticket, rule) firing","PK:id|FK:escalation_rule_id,ticket_id","0","TRUE","src/lib/db/schema.ts:6071","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","ticket_intelligence_action_items","UNKNOWN","PK:id|FK:task_id,ticket_intelligence_item_id","0","TRUE","src/lib/db/schema.ts:6181","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","ticket_intelligence_items","AI-derived ticket intelligence","PK:id|FK:ticket_id","0","TRUE","src/lib/db/schema.ts:6163","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","ticket_satisfaction_surveys","Post-resolution CSAT/NPS survey","PK:id|FK:org_id,ticket_id","0","TRUE","src/lib/db/schema.ts:6100","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","ticket_teams","Tiered SLA policy + team routing","PK:id|FK:org_id","0","TRUE","src/lib/db/schema.ts:6019","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","tickets","In-house helpdesk tickets","PK:id|FK:assignee_id,client_id,conversation_id,org_id","53","TRUE","src/lib/db/schema.ts:5978","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","token_usage_ledger","AI token usage ledger","PK:id","14","TRUE","src/lib/db/schema.ts:10152","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","tool_health_events","Tool health tracking","PK:id","0","TRUE","src/lib/db/schema.ts:1688","src/lib/tool-health-tracker.ts"
"pcrjmlpuqsbocqfwoxod","compliance","training_assessment_attempts","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12665","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_assessments","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12618","api/training/enrollments"
"pcrjmlpuqsbocqfwoxod","compliance","training_completions","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12682","api/training/enrollments"
"pcrjmlpuqsbocqfwoxod","compliance","training_courses","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12562","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_enrollments","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12650","api/training/enrollments"
"pcrjmlpuqsbocqfwoxod","compliance","training_lessons","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12603","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_modules","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12592","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_path_assignments","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12716","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_path_courses","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12706","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_paths","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12693","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","training_questions","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:12632","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","user_active_sessions","Tracks Supabase Auth sessions for session limits","PK:id","0","TRUE","src/lib/db/schema.ts:906","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","user_client_access","UNKNOWN","PK:id|FK:client_id,user_id","0","TRUE","src/lib/db/schema.ts:203","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","users","UNKNOWN","PK:id|FK:department_id,org_id,reporting_to_id","1093","TRUE","src/lib/db/schema.ts:243","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","vendor_risk_profiles","Vendor risk tier + computed risk score","PK:id|FK:client_id,org_id","9","TRUE","src/lib/db/schema.ts:3687","api/vendor-risk/[id]"
"pcrjmlpuqsbocqfwoxod","compliance","veri_meeting_action_items","Join from meeting action items to tasks","PK:id|FK:meeting_id,task_id","11","TRUE","src/lib/db/schema.ts:6353","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_meeting_share_links","Tokenized time-limited meeting share links","PK:id|FK:created_by_id,meeting_id","5","TRUE","src/lib/db/schema.ts:6334","api/v1/projexa"
"pcrjmlpuqsbocqfwoxod","compliance","veri_meetings","VERI Minutes of Meetings","PK:id|FK:created_by_id,org_id,published_by_id","41","TRUE","src/lib/db/schema.ts:6275","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_reward_achievement_definitions","Org-configurable achievements with platform defaults","PK:id","5","TRUE","src/lib/db/schema.ts:10069","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_reward_achievement_unlocks","One row per user per achievement","PK:id|FK:achievement_definition_id,user_id","0","TRUE","src/lib/db/schema.ts:10087","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_reward_points_ledger","Append-only points ledger; balance is SUM(delta)","PK:id|FK:user_id","0","TRUE","src/lib/db/schema.ts:10054","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_reward_referrals","Refer-and-earn 5-state referral funnel","PK:id|FK:referrer_user_id","0","TRUE","src/lib/db/schema.ts:10122","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","veri_reward_streaks","Grace-window streak state","PK:id|FK:user_id","7","TRUE","src/lib/db/schema.ts:10103","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","visitor_events","UNKNOWN","PK:id","820","TRUE","src/lib/db/schema.ts:9931","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","visitor_sessions","Anonymous public-site analytics sessions","PK:id","425","TRUE","src/lib/db/schema.ts:9917","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","voice_memo_action_items","Join mirroring veri_meeting_action_items","PK:id","0","TRUE","src/lib/db/schema.ts:6436","src/lib/services"
"pcrjmlpuqsbocqfwoxod","compliance","voice_memos","Recorded/uploaded voice memo, transcribed","PK:id","0","TRUE","src/lib/db/schema.ts:6409","app/(app)/voice-tickets"
"pcrjmlpuqsbocqfwoxod","compliance","webhook_deliveries","UNKNOWN","PK:id|FK:webhook_id","0","TRUE","src/lib/db/schema.ts:981","api/settings/webhooks"
"pcrjmlpuqsbocqfwoxod","compliance","webhooks","UNKNOWN","PK:id|FK:org_id","0","TRUE","src/lib/db/schema.ts:966","api/settings/webhooks"
"pcrjmlpuqsbocqfwoxod","compliance","whistleblower_cases","UNKNOWN","PK:id|FK:client_id,org_id,recorded_by_id","0","TRUE","src/lib/db/schema.ts:3717","api/whistleblower/route.ts"
"pcrjmlpuqsbocqfwoxod","compliance","workspace_memory_capsule_events","One row per workspace-memory export/import","PK:id","0","TRUE","src/lib/db/schema.ts:12490","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","ai_agent_memory","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:13009","api/ai/team"
"pcrjmlpuqsbocqfwoxod","platform","ai_connector_providers","AI-connector provider registry","PK:id","5","TRUE","src/lib/db/schema.ts:12925","src/lib/ai-links"
"pcrjmlpuqsbocqfwoxod","platform","ai_model_registry","UNKNOWN","PK:id","11","TRUE","src/lib/db/schema.ts:12854","src/lib/ai-team"
"pcrjmlpuqsbocqfwoxod","platform","ai_routing_audit_log","UNKNOWN","PK:id","24","TRUE","src/lib/db/schema.ts:12950","src/lib/ai-router"
"pcrjmlpuqsbocqfwoxod","platform","ai_routing_policies","UNKNOWN","PK:id","4","TRUE","src/lib/db/schema.ts:12940","src/lib/ai-router"
"pcrjmlpuqsbocqfwoxod","platform","ai_team_role_overrides","Seeded with the 5 orchestration layers","PK:id|FK:updated_by_user_id","0","TRUE","src/lib/db/schema.ts:1497","src/lib/ai-team"
"pcrjmlpuqsbocqfwoxod","platform","arch_rules","Architecture rules AR-01..AR-13 with counter-rules","PK:id","17","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","automation_rule_runs","Automation rule run log","PK:id|FK:rule_id","0","TRUE","src/lib/db/schema.ts:5019","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","automation_rules","n8n-inspired trigger/condition/action rules","PK:id|FK:created_by_id,org_id","0","TRUE","src/lib/db/schema.ts:5002","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","build_plan","History plus one formally deferred phase","PK:id","123","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","capability_improvement_proposals","What Auditor AI writes on a closable gap","PK:id|FK:capability_id","0","TRUE","src/lib/db/schema.ts:12197","app/(app)/capability-improvements"
"pcrjmlpuqsbocqfwoxod","platform","cc_results","SUPERSEDED 22 Aug; history only, do not write","PK:result_id","130","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","cc_spec","Shared worksheet between chat and Claude Code","PK:point_no","201","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","cc_tasks","DEAD 21 Aug; 28 rows for an unexecuted run","PK:task_no","28","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","claude_instructions","UNKNOWN","PK:id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","claude_log","The notes: standing/bootstrap/handout/archive","PK:id","278","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","code_facts","Verbatim source facts with commit read-at","PK:id","23","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_baseline","One immutable pre-work snapshot row","PK:id","1","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_embeddings_pre_snapshot","Metadata-only pre-change embeddings snapshot","PK:id","143","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_queue","UNKNOWN","PK:id|FK:point_id","34","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_ruling","Owner rulings on CRR; binding","PK:ruling_id","63","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_scorecard","The frozen CRR metric set (8 metrics)","PK:metric_id","8","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_selfaudit","UNKNOWN","PK:id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","crr_spec","CRR work points for Claude Code","PK:point_id","254","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","ddl_capability_probe","UNKNOWN","PK:id","1","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","dispatch_outcomes","AI Dev Team dispatch outcomes","PK:id","0","TRUE","src/lib/db/schema.ts:1533","src/lib/ai-team"
"pcrjmlpuqsbocqfwoxod","platform","dynamic_chains","Dynamic chain as primary system object","PK:id","1","TRUE","src/lib/db/schema.ts:2000","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","entity_relationships","Generic typed-edge graph store","PK:id","0","TRUE","src/lib/db/schema.ts:1096","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","error_log","Every error E-01..E-84","PK:id","140","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","fde_requests","VERI Forward Deployed AI requests","PK:id|FK:matched_worker_agent_id,org_id,user_id","7","TRUE","src/lib/db/schema.ts:5221","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","graph_edge","Typed edge store keyed role-distinctly","PK:id|FK:superseded_by_id","947","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","graph_node","Typed node store for the R67 knowledge graph","PK:org_id,node_key","612","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","img_spec","Institutional Memory Graph work points","PK:point_id","74","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","instruction_execution_cache","Word-wise instruction cache (UMR-03)","PK:id","0","TRUE","src/lib/db/schema.ts:1067","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","mode_pills","Pill taxonomy and MP rules","PK:pill_key","21","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","module_registry","Catalog for same-module customized rules per scope","PK:id","113","TRUE","src/lib/db/schema.ts:2269","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","module_rule_configs","Generic module-rule resolver table","PK:id|FK:created_by_id,module_key","4","TRUE","src/lib/db/schema.ts:2365","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","mother_router_memory","UNKNOWN","PK:id","5","TRUE","src/lib/db/schema.ts:12978","src/lib/ai-router"
"pcrjmlpuqsbocqfwoxod","platform","ops_dev_tasks","Bridge mirroring ops-server coding-task state","PK:id","2214","TRUE","src/lib/db/schema.ts:1320","api/internal/ops-task-sync"
"pcrjmlpuqsbocqfwoxod","platform","pipeline_level_models","UNKNOWN","PK:id","2","TRUE","src/lib/db/schema.ts:12891","src/lib/ai"
"pcrjmlpuqsbocqfwoxod","platform","product_branch_modules","UNKNOWN","PK:id|FK:module_key,product_branch_id","97","TRUE","src/lib/db/schema.ts:2341","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","product_branches","Product branch registry","PK:id","28","TRUE","src/lib/db/schema.ts:2305","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","projexa_plan","RETIRED 21 Aug; history only","PK:id","26","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","projexa_tests","DEAD 21 Aug; superseded by cc_spec gates","PK:id","41","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","provider_outage_windows","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:13880","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","r39_queue","UNKNOWN","PK:seq","14","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r42_queue","UNKNOWN","PK:seq","16","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r43_faults","UNKNOWN","PK:fault_id","187","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r43_queue","UNKNOWN","PK:seq","65","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r43_routes","UNKNOWN","PK:route","53","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r43_selfaudit","UNKNOWN","PK:phase","11","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r45_uat_queue_deprecated","DEPRECATED 24 Aug; merged into r43_queue","PK:point","41","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r47_spec","R47 completion run spec","PK:point_id","70","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r49_watch_baseline","UNKNOWN","PK:id","1","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","r74_agent_register","One row per dispatched agent in R74","PK:agent_id","0","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","req_test_map","UNKNOWN","PK:requirement_id,test_no","290","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","role_quality_runs","AI model lifecycle / quality monitoring runs","PK:id","0","TRUE","src/lib/db/schema.ts:13861","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","screen_spec","One row per ERP screen; GLOBAL row holds shared","PK:screen_id","8","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","session_audit_r60_r67","UNKNOWN","PK:id","156","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","source_reads","Which files have been read, when, and if delivered","PK:id","33","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","sumeet_coverage","What the product does/should serve per requirement","PK:id","16","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","sumeet_gap","Complete vs incomplete per requirement","PK:id","31","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","sumeet_requirements","Live requirements tracker for Sumeet/PROJEXA GTM","PK:id","70","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","sumeet_spec","Verbatim requirement detail with worked examples","PK:id","49","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","sumeet_uat","Sumeet acceptance tests; incomplete coverage","PK:test_no","231","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","system_map","Single source of truth for how VERIDIAN fits","PK:id","24","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","task_capabilities","Capability-memory substrate, platform-wide","PK:id","1","TRUE","src/lib/db/schema.ts:12120","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","task_register","UNKNOWN","PK:id","0","TRUE","src/lib/db/schema.ts:13033","api/ai/team"
"pcrjmlpuqsbocqfwoxod","platform","test_closure","One row per gap found by a test","PK:closure_id","17","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_criteria","UNKNOWN","PK:criterion_id","20","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_fix","UNKNOWN","PK:fix_id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_function","UNKNOWN","PK:fn_id","100","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_persona","UNKNOWN","PK:persona_id","5","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_queue","UNKNOWN","PK:id|FK:test_id","300","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_remediation","UNKNOWN","PK:cause_key","106","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_result","UNKNOWN","PK:id|FK:criterion_id,test_id","9506","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_scorecard","UNKNOWN","PK:metric_id","13","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","uat_test","R48 deep UAT; 300 tests, pass only at 20/20","PK:test_id|FK:fn_id","300","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","user_ai_links","Per-user AI-delegation link","PK:id","2","TRUE","src/lib/db/schema.ts:12909","src/lib/ai-links"
"pcrjmlpuqsbocqfwoxod","platform","vaos_gap","Architecture gaps VG-01..VG-28","PK:id","28","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","vaos_tests","100-command VERIDIAN acceptance suite plus 3 E2E","PK:id","103","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","veridian_design","Deep design for pill-chain / task / AI flow","PK:id","17","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","veridian_flow","Target AI OS flow mapped against what exists","PK:id","14","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","worker_agent_domain_groups","Agent Hierarchy Registry domain groups","PK:id","5","TRUE","src/lib/db/schema.ts:1344","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","worker_agent_domain_index","UNKNOWN","PK:id|FK:worker_agent_id","14","TRUE","src/lib/db/schema.ts:1304","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","worker_agent_learnings","Agent learnings; pgvector col omitted in Drizzle","PK:id|FK:worker_agent_id","0","TRUE","src/lib/db/schema.ts:1296","src/lib/services"
"pcrjmlpuqsbocqfwoxod","platform","worker_agent_usage_log","UNKNOWN","PK:id|FK:worker_agent_id","0","TRUE","src/lib/db/schema.ts:1283","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","platform","worker_agent_versions","UNKNOWN","PK:id|FK:worker_agent_id","0","TRUE","src/lib/db/schema.ts:1272","api/worker-agents/[id]"
"pcrjmlpuqsbocqfwoxod","platform","worker_agents","Worker Agent Library, 4 tiers global/customer/client/user","PK:id|FK:domain_group_id,project_id,supervisor_worker_agent_id","27","TRUE","src/lib/db/schema.ts:1215","src/lib/services"
"pcrjmlpuqsbocqfwoxod","public","_crr024_b011_scratch","UNKNOWN","PK:id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","public","brand_assets","UNKNOWN","PK:id","4","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","public","code_quality_inspection_findings","Read-only quality inspection findings for the repos","PK:id","92","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","public","email_subscribers","UNKNOWN","PK:id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","public","inquiries","UNKNOWN","PK:id","0","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","public","stage0_submissions","UNKNOWN","PK:id","1","TRUE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","cc_spec","UNKNOWN","UNKNOWN","121","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","claude_log","UNKNOWN","UNKNOWN","15","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","construction_boq_line_items","UNKNOWN","UNKNOWN","175","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","construction_boqs","UNKNOWN","UNKNOWN","25","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","construction_work_progress_entries","UNKNOWN","UNKNOWN","54","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","error_log","UNKNOWN","UNKNOWN","112","FALSE","UNKNOWN","UNKNOWN"
"pcrjmlpuqsbocqfwoxod","backup_22aug","product_branches","UNKNOWN","UNKNOWN","27","FALSE","UNKNOWN","UNKNOWN"
